"Code","Site","Bank","Dist","Group","Replicate","Abund","Biomass","Trophic","Region","Width","Order","OrderClass","Geomorph","Banks","VegFld","VegUp","VegShift","shortSite","SiteBank","AbBiom","AbBiomTopCut","preForest","Forest","Wall","DistShift","AbBiomTopCutNoWeird","AbBiomTopCutNoWeirdHighDrop","Effect","logEffect","logDist"
"DSRB1-LB/45 PrSpHu","DSRB1","LB",45,"PrSpHu",3,4,6,2,"Danube",600,"7","7","Straight","Levee","Understory","Overstory","Understory–Overstory","DSRB1","DSRB1LB",24,24,11,11,41,45,24,24,0.0793650793650794,-2.53369681395743,3.80666248977032
"DSRB1-LB/61 PrBeet","DSRB1","LB",61,"PrBeet",3,1,0.2,2,"Danube",600,"7","7","Straight","Levee","Understory","Overstory","Understory–Overstory","DSRB1","DSRB1LB",0.2,0.2,11,11,41,61,0.2,0.2,0.000661375661375661,-7.32118855673948,4.11087386417331
"DSRB1-LB/61 PrSpHu","DSRB1","LB",61,"PrSpHu",2,1,0.1,2,"Danube",600,"7","7","Straight","Levee","Understory","Overstory","Understory–Overstory","DSRB1","DSRB1LB",0.1,0.1,11,11,41,61,0.1,0.1,0.000330687830687831,-8.01433573729942,4.11087386417331
"DSRB1-LB/67 PrSpHu","DSRB1","LB",67,"PrSpHu",3,1,0.1,2,"Danube",600,"7","7","Straight","Levee","Understory","Overstory","Understory–Overstory","DSRB1","DSRB1LB",0.1,0.1,11,11,41,67,0.1,0.1,0.000330687830687831,-8.01433573729942,4.20469261939097
"DSRB2-LB/128 PrSpHu","DSRB2","LB",128,"PrSpHu",2,2,3.6,2,"Danube",600,"7","7","Meandering","Levee","Overstory","Understory","Overstory–Understory","DSRB2","DSRB2LB",7.2,7.2,168,168,168,124,7.2,7.2,0.0387096774193548,-3.25166564769119,4.82028156560504
"DSRB2-LB/128 PrSpHu","DSRB2","LB",128,"PrSpHu",3,1,1.8,2,"Danube",600,"7","7","Meandering","Levee","Overstory","Understory","Overstory–Understory","DSRB2","DSRB2LB",1.8,1.8,168,168,168,124,1.8,1.8,0.00967741935483871,-4.63796000881108,4.82028156560504
"DSRB2-LB/150 PrSpHu","DSRB2","LB",150,"PrSpHu",1,1,1.6,2,"Danube",600,"7","7","Meandering","Levee","Overstory","Understory","Overstory–Understory","DSRB2","DSRB2LB",1.6,1.6,168,168,168,146,1.6,1.6,0.00860215053763441,-4.75574304446747,4.98360662170834
"DSRB2-LB/150 PrSpHu","DSRB2","LB",150,"PrSpHu",2,1,1.3,2,"Danube",600,"7","7","Meandering","Levee","Overstory","Understory","Overstory–Understory","DSRB2","DSRB2LB",1.3,1.3,168,168,168,146,1.3,1.3,0.00698924731182796,-4.96338240924571,4.98360662170834
"DSRB2-LB/150 PrSpHu","DSRB2","LB",150,"PrSpHu",3,4,2.8,2,"Danube",600,"7","7","Meandering","Levee","Overstory","Understory","Overstory–Understory","DSRB2","DSRB2LB",11.2,11.2,168,168,168,146,11.2,11.2,0.0602150537634409,-2.80983289541215,4.98360662170834
"DSRB2-LB/16 PrBeet","DSRB2","LB",16,"PrBeet",2,1,49.9,2,"Danube",600,"7","7","Meandering","Levee","Overstory","Understory","Overstory–Understory","DSRB2","DSRB2LB",49.9,49.9,168,168,168,12,49.9,49.9,0.268279569892473,-1.31572567095573,2.484906649788
"DSRB2-LB/16 PrBeet","DSRB2","LB",16,"PrBeet",3,2,23.2,2,"Danube",600,"7","7","Meandering","Levee","Overstory","Understory","Overstory–Understory","DSRB2","DSRB2LB",46.4,46.4,168,168,168,12,46.4,46.4,0.249462365591398,-1.38844721448099,2.484906649788
"DSRB2-LB/168 PrSpHu","DSRB2","LB",168,"PrSpHu",1,2,36.9,2,"Danube",600,"7","7","Meandering","Levee","Overstory","Understory","Overstory–Understory","DSRB2","DSRB2LB",73.8,73.8,168,168,168,164,73.8,73.8,0.396774193548387,-0.924387942106774,5.0998664278242
"DSRB2-LB/176 PrBeet","DSRB2","LB",176,"PrBeet",1,1,0.8,2,"Danube",600,"7","7","Meandering","Levee","Overstory","Understory","Overstory–Understory","DSRB2","DSRB2LB",0.8,0.8,168,168,168,172,0.8,0.8,0.0043010752688172,-5.44889022502741,5.14749447681345
"DSRB2-LB/217 PrBeet","DSRB2","LB",217,"PrBeet",2,1,0.8,2,"Danube",600,"7","7","Meandering","Levee","Overstory","Understory","Overstory–Understory","DSRB2","DSRB2LB",0.8,0.8,168,168,168,213,0.8,0.8,0.0043010752688172,-5.44889022502741,5.36129216570943
"DSRB2-LB/217 PrSpHu","DSRB2","LB",217,"PrSpHu",1,3,7.5,2,"Danube",600,"7","7","Meandering","Levee","Overstory","Understory","Overstory–Understory","DSRB2","DSRB2LB",22.5,22.5,168,168,168,213,22.5,22.5,0.120967741935484,-2.11223136450283,5.36129216570943
"DSRB2-LB/4 PrBeet","DSRB2","LB",4,"PrBeet",1,3,62,2,"Danube",600,"7","7","Meandering","Levee","Overstory","Understory","Overstory–Understory","DSRB2","DSRB2LB",186,186,168,168,168,0,186,186,1,0,-3
"DSRB2-LB/4 PrBeet","DSRB2","LB",4,"PrBeet",2,3,11.2,2,"Danube",600,"7","7","Meandering","Levee","Overstory","Understory","Overstory–Understory","DSRB2","DSRB2LB",33.6,33.6,168,168,168,0,33.6,33.6,0.180645161290323,-1.71122060674404,-3
"DSRB2-LB/4 PrBeet","DSRB2","LB",4,"PrBeet",3,1,3,2,"Danube",600,"7","7","Meandering","Levee","Overstory","Understory","Overstory–Understory","DSRB2","DSRB2LB",3,3,168,168,168,0,3,3,0.0161290322580645,-4.12713438504509,-3
"DSRB2-LB/4 PrSpHu","DSRB2","LB",4,"PrSpHu",1,1,4.2,2,"Danube",600,"7","7","Meandering","Levee","Overstory","Understory","Overstory–Understory","DSRB2","DSRB2LB",4.2,4.2,168,168,168,0,4.2,4.2,0.0225806451612903,-3.79066214842388,-3
"DSRB2-LB/4 PrSpHu","DSRB2","LB",4,"PrSpHu",2,11,7.1,2,"Danube",600,"7","7","Meandering","Levee","Overstory","Understory","Overstory–Understory","DSRB2","DSRB2LB",78.1,78.1,168,168,168,0,78.1,78.1,0.41989247311828,-0.867756616867561,-3
"DSRB2-LB/4 PrSpWe","DSRB2","LB",4,"PrSpWe",2,2,3.2,2,"Danube",600,"7","7","Meandering","Levee","Overstory","Understory","Overstory–Understory","DSRB2","DSRB2LB",6.4,6.4,168,168,168,0,6.4,6.4,0.0344086021505376,-3.36944868334758,-3
"DSRB2-LB/64 PrSpHu","DSRB2","LB",64,"PrSpHu",1,1,3.5,2,"Danube",600,"7","7","Meandering","Levee","Overstory","Understory","Overstory–Understory","DSRB2","DSRB2LB",3.5,3.5,168,168,168,60,3.5,3.5,0.0188172043010753,-3.97298370521783,4.0943445622221
"DSRB2-LB/8 PrBeet","DSRB2","LB",8,"PrBeet",2,2,43.6,2,"Danube",600,"7","7","Meandering","Levee","Overstory","Understory","Overstory–Understory","DSRB2","DSRB2LB",87.2,87.2,168,168,168,4,87.2,87.2,0.468817204301075,-0.757542342798267,1.38629436111989
"DSRB2-LB/8 PrSpHu","DSRB2","LB",8,"PrSpHu",2,1,37.1,2,"Danube",600,"7","7","Meandering","Levee","Overstory","Understory","Overstory–Understory","DSRB2","DSRB2LB",37.1,37.1,168,168,168,4,37.1,37.1,0.199462365591398,-1.61212970409981,1.38629436111989
"DSRB3-LB/0 PrBeet","DSRB3","LB",0,"PrBeet",1,6,5.7,2,"Danube",400,"7","7","Straight","Gradual","Overstory","Understory","Overstory–Understory","DSRB3","DSRB3LB",34.2,34.2,16,35,NA,0,34.2,34.2,0.0607675906183369,-2.80069868117167,-3
"DSRB3-LB/0 PrBeet","DSRB3","LB",0,"PrBeet",2,3,2,2,"Danube",400,"7","7","Straight","Gradual","Overstory","Understory","Overstory–Understory","DSRB3","DSRB3LB",6,6,16,35,NA,0,6,6,0.0106609808102345,-4.54116485601218,-3
"DSRB3-LB/0 PrBeet","DSRB3","LB",0,"PrBeet",3,1,0.4,2,"Danube",400,"7","7","Straight","Gradual","Overstory","Understory","Overstory–Understory","DSRB3","DSRB3LB",0.4,0.4,16,35,NA,0,0.4,0.4,0.000710732054015636,-7.24921505711439,-3
"DSRB3-LB/0 PrSpHu","DSRB3","LB",0,"PrSpHu",1,12,10,2,"Danube",400,"7","7","Straight","Gradual","Overstory","Understory","Overstory–Understory","DSRB3","DSRB3LB",120,120,16,35,NA,0,120,120,0.213219616204691,-1.54543258245819,-3
"DSRB3-LB/0 PrSpHu","DSRB3","LB",0,"PrSpHu",2,4,6.1,2,"Danube",400,"7","7","Straight","Gradual","Overstory","Understory","Overstory–Understory","DSRB3","DSRB3LB",24.4,24.4,16,35,NA,0,24.4,24.4,0.0433546552949538,-3.13834119294108,-3
"DSRB3-LB/0 PrSpHu","DSRB3","LB",0,"PrSpHu",3,9,8.4,2,"Danube",400,"7","7","Straight","Gradual","Overstory","Understory","Overstory–Understory","DSRB3","DSRB3LB",75.6,75.6,16,35,NA,0,75.6,75.6,0.134328358208955,-2.00746804205475,-3
"DSRB3-LB/1 PrBeet","DSRB3","LB",1,"PrBeet",2,1,2,2,"Danube",400,"7","7","Straight","Gradual","Overstory","Understory","Overstory–Understory","DSRB3","DSRB3LB",2,2,16,35,NA,1,2,2,0.00355366027007818,-5.63977714468029,0
"DSRB3-LB/1 PrSpHu","DSRB3","LB",1,"PrSpHu",1,5,2.8,2,"Danube",400,"7","7","Straight","Gradual","Overstory","Understory","Overstory–Understory","DSRB3","DSRB3LB",14,14,16,35,NA,1,14,14,0.0248756218905473,-3.69386699562498,0
"DSRB3-LB/1 PrSpHu","DSRB3","LB",1,"PrSpHu",2,5,5.4,2,"Danube",400,"7","7","Straight","Gradual","Overstory","Understory","Overstory–Understory","DSRB3","DSRB3LB",27,27,16,35,NA,1,27,27,0.0479744136460554,-3.0370874592359,0
"DSRB3-LB/128 PrBeet","DSRB3","LB",128,"PrBeet",1,3,34.4,2,"Danube",400,"7","7","Straight","Gradual","Overstory","Understory","Overstory–Understory","DSRB3","DSRB3LB",103.2,103.2,16,35,NA,128,103.2,103.2,0.183368869936034,-1.69625547219277,4.85203026391962
"DSRB3-LB/128 PrBeet","DSRB3","LB",128,"PrBeet",2,1,0.3,2,"Danube",400,"7","7","Straight","Gradual","Overstory","Understory","Overstory–Understory","DSRB3","DSRB3LB",0.3,0.3,16,35,NA,128,0.3,0.3,0.000533049040511727,-7.53689712956617,4.85203026391962
"DSRB3-LB/128 PrBeet","DSRB3","LB",128,"PrBeet",3,2,51.1,2,"Danube",400,"7","7","Straight","Gradual","Overstory","Understory","Overstory–Understory","DSRB3","DSRB3LB",102.2,102.2,16,35,NA,128,102.2,102.2,0.181592039800995,-1.70599264747063,4.85203026391962
"DSRB3-LB/128 PrSpHu","DSRB3","LB",128,"PrSpHu",1,7,18.1,2,"Danube",400,"7","7","Straight","Gradual","Overstory","Understory","Overstory–Understory","DSRB3","DSRB3LB",126.7,126.7,16,35,NA,128,126.7,126.7,0.225124378109453,-1.49110223791314,4.85203026391962
"DSRB3-LB/128 PrSpHu","DSRB3","LB",128,"PrSpHu",2,11,29.7,2,"Danube",400,"7","7","Straight","Gradual","Overstory","Understory","Overstory–Understory","DSRB3","DSRB3LB",326.7,326.7,16,35,NA,128,326.7,326.7,0.580490405117271,-0.54388200663321,4.85203026391962
"DSRB3-LB/128 PrSpHu","DSRB3","LB",128,"PrSpHu",3,4,7.7,2,"Danube",400,"7","7","Straight","Gradual","Overstory","Understory","Overstory–Understory","DSRB3","DSRB3LB",30.8,30.8,16,35,NA,128,30.8,30.8,0.054726368159204,-2.90540963526071,4.85203026391962
"DSRB3-LB/16 PrBeet","DSRB3","LB",16,"PrBeet",1,7,34.6,2,"Danube",400,"7","7","Straight","Gradual","Overstory","Understory","Overstory–Understory","DSRB3","DSRB3LB",242.2,242.2,16,35,NA,16,242.2,242.2,0.430348258706468,-0.843160494121242,2.77258872223978
"DSRB3-LB/16 PrBeet","DSRB3","LB",16,"PrBeet",2,1,0.9,2,"Danube",400,"7","7","Straight","Gradual","Overstory","Understory","Overstory–Understory","DSRB3","DSRB3LB",0.9,0.9,16,35,NA,16,0.9,0.9,0.00159914712153518,-6.43828484089806,2.77258872223978
"DSRB3-LB/16 PrSpHu","DSRB3","LB",16,"PrSpHu",1,9,5.2,2,"Danube",400,"7","7","Straight","Gradual","Overstory","Understory","Overstory–Understory","DSRB3","DSRB3LB",46.8,46.8,16,35,NA,16,46.8,46.8,0.0831556503198294,-2.48704112231663,2.77258872223978
"DSRB3-LB/16 PrSpHu","DSRB3","LB",16,"PrSpHu",2,7,5.1,2,"Danube",400,"7","7","Straight","Gradual","Overstory","Understory","Overstory–Understory","DSRB3","DSRB3LB",35.7,35.7,16,35,NA,16,35.7,35.7,0.0634328358208955,-2.75777363645464,2.77258872223978
"DSRB3-LB/2 PrSpHu","DSRB3","LB",2,"PrSpHu",1,13,13.8,2,"Danube",400,"7","7","Straight","Gradual","Overstory","Understory","Overstory–Understory","DSRB3","DSRB3LB",179.4,179.4,16,35,NA,2,179.4,179.4,0.318763326226013,-1.14330637561554,0.693147180559945
"DSRB3-LB/2 PrSpHu","DSRB3","LB",2,"PrSpHu",3,13,14.5,2,"Danube",400,"7","7","Straight","Gradual","Overstory","Understory","Overstory–Understory","DSRB3","DSRB3LB",188.5,188.5,16,35,NA,2,188.5,188.5,0.334932480454869,-1.09382631835217,0.693147180559945
"DSRB3-LB/2 PrSpWe","DSRB3","LB",2,"PrSpWe",2,16,11.8,2,"Danube",400,"7","7","Straight","Gradual","Overstory","Understory","Overstory–Understory","DSRB3","DSRB3LB",188.8,188.8,16,35,NA,2,188.8,188.8,0.33546552949538,-1.09223607152883,0.693147180559945
"DSRB3-LB/256 PrBeet","DSRB3","LB",256,"PrBeet",2,1,47.3,2,"Danube",400,"7","7","Straight","Gradual","Overstory","Understory","Overstory–Understory","DSRB3","DSRB3LB",47.3,47.3,16,35,NA,256,47.3,47.3,0.084044065387349,-2.47641402974235,5.54517744447956
"DSRB3-LB/256 PrSpHu","DSRB3","LB",256,"PrSpHu",1,3,8.1,2,"Danube",400,"7","7","Straight","Gradual","Overstory","Understory","Overstory–Understory","DSRB3","DSRB3LB",24.3,24.3,16,35,NA,256,24.3,24.3,0.0431769722814499,-3.14244797489373,5.54517744447956
"DSRB3-LB/256 PrSpHu","DSRB3","LB",256,"PrSpHu",2,5,18.5,2,"Danube",400,"7","7","Straight","Gradual","Overstory","Understory","Overstory–Understory","DSRB3","DSRB3LB",92.5,92.5,16,35,NA,256,92.5,92.5,0.164356787491116,-1.80571568072185,5.54517744447956
"DSRB3-LB/256 PrSpHu","DSRB3","LB",256,"PrSpHu",3,3,5.3,2,"Danube",400,"7","7","Straight","Gradual","Overstory","Understory","Overstory–Understory","DSRB3","DSRB3LB",15.9,15.9,16,35,NA,256,15.9,15.9,0.0282515991471215,-3.56660521601405,5.54517744447956
"DSRB3-LB/35 PrBeet","DSRB3","LB",35,"PrBeet",1,3,187.6,2,"Danube",400,"7","7","Straight","Gradual","Overstory","Understory","Overstory–Understory","DSRB3","DSRB3LB",562.8,562.8,16,35,NA,35,562.8,562.8,1,0,3.55534806148941
"DSRB3-LB/35 PrBeet","DSRB3","LB",35,"PrBeet",1,2,5.2,2,"Danube",400,"7","7","Straight","Gradual","Overstory","Understory","Overstory–Understory","DSRB3","DSRB3LB",10.4,10.4,16,35,NA,35,10.4,10.4,0.0184790334044065,-3.99111851909291,3.55534806148941
"DSRB3-LB/35 PrBeet","DSRB3","LB",35,"PrBeet",2,1,120.7,2,"Danube",400,"7","7","Straight","Gradual","Overstory","Understory","Overstory–Understory","DSRB3","DSRB3LB",120.7,120.7,16,35,NA,35,120.7,120.7,0.214463397299218,-1.53961619713675,3.55534806148941
"DSRB3-LB/35 PrSpHu","DSRB3","LB",35,"PrSpHu",1,3,8.5,2,"Danube",400,"7","7","Straight","Gradual","Overstory","Understory","Overstory–Understory","DSRB3","DSRB3LB",25.5,25.5,16,35,NA,35,25.5,25.5,0.0453091684434968,-3.09424587307585,3.55534806148941
"DSRB3-LB/35 PrSpHu","DSRB3","LB",35,"PrSpHu",2,2,3.8,2,"Danube",400,"7","7","Straight","Gradual","Overstory","Understory","Overstory–Understory","DSRB3","DSRB3LB",7.6,7.6,16,35,NA,35,7.6,7.6,0.0135039090262971,-4.30477607794795,3.55534806148941
"DSRB3-LB/4 PrBeet","DSRB3","LB",4,"PrBeet",2,1,0.3,2,"Danube",400,"7","7","Straight","Gradual","Overstory","Understory","Overstory–Understory","DSRB3","DSRB3LB",0.3,0.3,16,35,NA,4,0.3,0.3,0.000533049040511727,-7.53689712956617,1.38629436111989
"DSRB3-LB/4 PrSpHu","DSRB3","LB",4,"PrSpHu",2,5,2.9,2,"Danube",400,"7","7","Straight","Gradual","Overstory","Understory","Overstory–Understory","DSRB3","DSRB3LB",14.5,14.5,16,35,NA,4,14.5,14.5,0.0257640369580668,-3.6587756758137,1.38629436111989
"DSRB3-LB/64 PrBeet","DSRB3","LB",64,"PrBeet",1,3,157.7,2,"Danube",400,"7","7","Straight","Gradual","Overstory","Understory","Overstory–Understory","DSRB3","DSRB3LB",473.1,473.1,16,35,NA,64,473.1,473.1,0.840618336886994,-0.173617542603132,4.15888308335967
"DSRB3-LB/64 PrBeet","DSRB3","LB",64,"PrBeet",2,4,33.7,2,"Danube",400,"7","7","Straight","Gradual","Overstory","Understory","Overstory–Understory","DSRB3","DSRB3LB",134.8,134.8,16,35,NA,64,134.8,134.8,0.239516702203269,-1.42913212676203,4.15888308335967
"DSRB3-LB/64 PrSpHu","DSRB3","LB",64,"PrSpHu",1,9,40.5,2,"Danube",400,"7","7","Straight","Gradual","Overstory","Understory","Overstory–Understory","DSRB3","DSRB3LB",364.5,364.5,16,35,NA,64,364.5,364.5,0.647654584221748,-0.434397773791521,4.15888308335967
"DSRB3-LB/64 PrSpHu","DSRB3","LB",64,"PrSpHu",2,5,98.4,2,"Danube",400,"7","7","Straight","Gradual","Overstory","Understory","Overstory–Understory","DSRB3","DSRB3LB",492,492,16,35,NA,64,492,492,0.874200426439232,-0.134445608747926,4.15888308335967
"DSRB3-LB/8 PrBeet","DSRB3","LB",8,"PrBeet",1,1,92.4,2,"Danube",400,"7","7","Straight","Gradual","Overstory","Understory","Overstory–Understory","DSRB3","DSRB3LB",92.4,92.4,16,35,NA,8,92.4,92.4,0.164179104477612,-1.8067973465926,2.07944154167984
"DSRB3-LB/8 PrSpHu","DSRB3","LB",8,"PrSpHu",2,1,4.8,2,"Danube",400,"7","7","Straight","Gradual","Overstory","Understory","Overstory–Understory","DSRB3","DSRB3LB",4.8,4.8,16,35,NA,8,4.8,4.8,0.00852878464818763,-4.76430840732639,2.07944154167984
"DSRB4-LB/0 PrBeet","DSRB4","LB",0,"PrBeet",2,1,1.8,2,"Danube",400,"7","7","Meandering","Terrace","Understory","Overstory","Understory–Overstory","DSRB4","DSRB4LB",1.8,1.8,32,32,NA,0,1.8,1.8,0.00268336314847943,-5.92068436504693,-3
"DSRB4-LB/0 PrSpHu","DSRB4","LB",0,"PrSpHu",1,5,20.8,2,"Danube",400,"7","7","Meandering","Terrace","Understory","Overstory","Understory–Overstory","DSRB4","DSRB4LB",104,104,32,32,NA,0,104,104,0.155038759689922,-1.86408013080768,-3
"DSRB4-LB/0 PrSpHu","DSRB4","LB",0,"PrSpHu",2,6,20.5,2,"Danube",400,"7","7","Meandering","Terrace","Understory","Overstory","Understory–Overstory","DSRB4","DSRB4LB",123,123,32,32,NA,0,123,123,0.183363148479428,-1.69628667457664,-3
"DSRB4-LB/0 PrSpHu","DSRB4","LB",0,"PrSpHu",3,5,17.2,2,"Danube",400,"7","7","Meandering","Terrace","Understory","Overstory","Understory–Overstory","DSRB4","DSRB4LB",86,86,32,32,NA,0,86,86,0.128205128205128,-2.05412373369555,-3
"DSRB4-LB/1 PrBeet","DSRB4","LB",1,"PrBeet",3,1,0.9,2,"Danube",400,"7","7","Meandering","Terrace","Understory","Overstory","Understory–Overstory","DSRB4","DSRB4LB",0.9,0.9,32,32,NA,1,0.9,0.9,0.00134168157423971,-6.61383154560688,0
"DSRB4-LB/1 PrSpHu","DSRB4","LB",1,"PrSpHu",1,1,6.4,2,"Danube",400,"7","7","Meandering","Terrace","Understory","Overstory","Understory–Overstory","DSRB4","DSRB4LB",6.4,6.4,32,32,NA,1,6.4,6.4,0.00954084675014908,-4.65217303958343,0
"DSRB4-LB/1 PrSpHu","DSRB4","LB",1,"PrSpHu",3,1,0.4,2,"Danube",400,"7","7","Meandering","Terrace","Understory","Overstory","Understory–Overstory","DSRB4","DSRB4LB",0.4,0.4,32,32,NA,1,0.4,0.4,0.000596302921884317,-7.42476176182321,0
"DSRB4-LB/16 PrBeet","DSRB4","LB",16,"PrBeet",1,1,61.6,2,"Danube",400,"7","7","Meandering","Terrace","Understory","Overstory","Understory–Overstory","DSRB4","DSRB4LB",61.6,61.6,32,32,NA,16,61.6,61.6,0.0918306499701849,-2.38780915940958,2.77258872223978
"DSRB4-LB/16 PrBeet","DSRB4","LB",16,"PrBeet",2,1,11.9,2,"Danube",400,"7","7","Meandering","Terrace","Understory","Overstory","Understory–Overstory","DSRB4","DSRB4LB",11.9,11.9,32,32,NA,16,11.9,11.9,0.0177400119260584,-4.03193262983157,2.77258872223978
"DSRB4-LB/2 PrBeet","DSRB4","LB",2,"PrBeet",2,1,0.4,2,"Danube",400,"7","7","Meandering","Terrace","Understory","Overstory","Understory–Overstory","DSRB4","DSRB4LB",0.4,0.4,32,32,NA,2,0.4,0.4,0.000596302921884317,-7.42476176182321,0.693147180559945
"DSRB4-LB/2 PrSpHu","DSRB4","LB",2,"PrSpHu",2,3,5.1,2,"Danube",400,"7","7","Meandering","Terrace","Understory","Overstory","Understory–Overstory","DSRB4","DSRB4LB",15.3,15.3,32,32,NA,2,15.3,15.3,0.0228085867620751,-3.78061820155066,0.693147180559945
"DSRB4-LB/2 PrSpHu","DSRB4","LB",2,"PrSpHu",3,2,1.2,2,"Danube",400,"7","7","Meandering","Terrace","Understory","Overstory","Understory–Overstory","DSRB4","DSRB4LB",2.4,2.4,32,32,NA,2,2.4,2.4,0.0035778175313059,-5.63300229259515,0.693147180559945
"DSRB4-LB/20 PrSpHu","DSRB4","LB",20,"PrSpHu",1,2,76.4,2,"Danube",400,"7","7","Meandering","Terrace","Understory","Overstory","Understory–Overstory","DSRB4","DSRB4LB",152.8,152.8,32,32,NA,20,152.8,152.8,0.227787716159809,-1.47934115321663,2.99573227355399
"DSRB4-LB/32 PrBeet","DSRB4","LB",32,"PrBeet",1,1,5.4,2,"Danube",400,"7","7","Meandering","Terrace","Understory","Overstory","Understory–Overstory","DSRB4","DSRB4LB",5.4,5.4,32,32,NA,32,5.4,5.4,0.00805008944543828,-4.82207207637883,3.46573590279973
"DSRB4-LB/32 PrBeet","DSRB4","LB",32,"PrBeet",2,4,161.5,2,"Danube",400,"7","7","Meandering","Terrace","Understory","Overstory","Understory–Overstory","DSRB4","DSRB4LB",646,646,32,32,NA,32,646,646,0.963029218843172,-0.0376715261664519,3.46573590279973
"DSRB4-LB/37 PrBeet","DSRB4","LB",37,"PrBeet",1,1,133,2,"Danube",400,"7","7","Meandering","Terrace","Understory","Overstory","Understory–Overstory","DSRB4","DSRB4LB",133,133,32,32,NA,37,133,133,0.198270721526535,-1.6181219017273,3.61091791264422
"DSRB4-LB/37 PrBeet","DSRB4","LB",37,"PrBeet",2,2,141.3,2,"Danube",400,"7","7","Meandering","Terrace","Understory","Overstory","Understory–Overstory","DSRB4","DSRB4LB",282.6,282.6,32,32,NA,37,282.6,282.6,0.42128801431127,-0.864438559698627,3.61091791264422
"DSRB4-LB/37 PrSpHu","DSRB4","LB",37,"PrSpHu",2,2,1.5,2,"Danube",400,"7","7","Meandering","Terrace","Understory","Overstory","Understory–Overstory","DSRB4","DSRB4LB",3,3,32,32,NA,37,3,3,0.00447227191413238,-5.40985874128094,3.61091791264422
"DSRB4-LB/4 PrBeet","DSRB4","LB",4,"PrBeet",1,2,7.1,2,"Danube",400,"7","7","Meandering","Terrace","Understory","Overstory","Understory–Overstory","DSRB4","DSRB4LB",14.2,14.2,32,32,NA,4,14.2,14.2,0.0211687537268933,-3.85522906534184,1.38629436111989
"DSRB4-LB/4 PrSpHu","DSRB4","LB",4,"PrSpHu",2,3,4.4,2,"Danube",400,"7","7","Meandering","Terrace","Understory","Overstory","Understory–Overstory","DSRB4","DSRB4LB",13.2,13.2,32,32,NA,4,13.2,13.2,0.0196779964221825,-3.92825420035673,1.38629436111989
"DSRB4-LB/64 PrBeet","DSRB4","LB",64,"PrBeet",1,1,68.2,2,"Danube",400,"7","7","Meandering","Terrace","Understory","Overstory","Understory–Overstory","DSRB4","DSRB4LB",68.2,68.2,32,32,NA,64,68.2,68.2,0.101669648181276,-2.28602646509964,4.15888308335967
"DSRB4-LB/64 PrBeet","DSRB4","LB",64,"PrBeet",2,3,223.6,2,"Danube",400,"7","7","Meandering","Terrace","Understory","Overstory","Understory–Overstory","DSRB4","DSRB4LB",670.8,670.8,32,32,NA,64,670.8,670.8,1,0,4.15888308335967
"DSRB4-LB/64 PrBeet","DSRB4","LB",64,"PrBeet",2,2,184.4,2,"Danube",400,"7","7","Meandering","Terrace","Understory","Overstory","Understory–Overstory","DSRB4","DSRB4LB",368.8,368.8,32,32,NA,64,368.8,368.8,0.549791293977341,-0.598216538266615,4.15888308335967
"DSRB4-LB/8 PrSpHu","DSRB4","LB",8,"PrSpHu",3,4,35.4,2,"Danube",400,"7","7","Meandering","Terrace","Understory","Overstory","Understory–Overstory","DSRB4","DSRB4LB",141.6,141.6,32,32,NA,8,141.6,141.6,0.211091234347048,-1.55546484868943,2.07944154167984
"ELBE1.2-LB/128 PrSpHu","ELBE1.2","LB",128,"PrSpHu",1,2,0.7,2,"Elbe",200,"7","7","Point bars","Terrace","Barren","Understory","Barren–Understory","ELBE1","ELBE1LB",1.4,1.4,NA,NA,NA,124,1.4,1.4,0.029045643153527,-3.53888678443534,4.82028156560504
"ELBE1.2-LB/128 PrSpHu","ELBE1.2","LB",128,"PrSpHu",2,1,3,2,"Elbe",200,"7","7","Point bars","Terrace","Barren","Understory","Barren–Understory","ELBE1","ELBE1LB",3,3,NA,NA,NA,124,3,3,0.0622406639004149,-2.77674673238845,4.82028156560504
"ELBE1.2-LB/16 PrSpHu","ELBE1.2","LB",16,"PrSpHu",2,2,7.1,2,"Elbe",200,"7","7","Point bars","Terrace","Barren","Understory","Barren–Understory","ELBE1","ELBE1LB",14.2,14.2,NA,NA,NA,12,14.2,14.2,0.294605809128631,-1.22211705644934,2.484906649788
"ELBE1.2-LB/16 PrSpHu","ELBE1.2","LB",16,"PrSpHu",3,3,8.7,2,"Elbe",200,"7","7","Point bars","Terrace","Barren","Understory","Barren–Understory","ELBE1","ELBE1LB",26.1,26.1,NA,NA,NA,12,26.1,26.1,0.54149377593361,-0.613423706727907,2.484906649788
"ELBE1.2-LB/256 PrSpHu","ELBE1.2","LB",256,"PrSpHu",2,1,4.4,2,"Elbe",200,"7","7","Point bars","Terrace","Barren","Understory","Barren–Understory","ELBE1","ELBE1LB",4.4,4.4,NA,NA,NA,252,4.4,4.4,0.0912863070539419,-2.39375448013234,5.52942908751142
"ELBE1.2-LB/32 PrSpHu","ELBE1.2","LB",32,"PrSpHu",1,1,0.8,2,"Elbe",200,"7","7","Point bars","Terrace","Barren","Understory","Barren–Understory","ELBE1","ELBE1LB",0.8,0.8,NA,NA,NA,28,0.8,0.8,0.016597510373444,-4.09850257237076,3.3322045101752
